what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902613231
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1400902613371
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1400902614713
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902647886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902720487
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902727310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902778312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400902786124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902788270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902804719
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1400902815814
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1400902816273
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1400902816593
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1400902816933
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400902829104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902831206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902846247
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400902866086
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902868790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902873591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902875623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902877399
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400902903428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902905161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400902965102
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903014114
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1400903016753
activated,view,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui.TypeHierarchy",1400903036728
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1400903037671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903040398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903215232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903221300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903224002
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400903227785
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903230150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903232106
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400903232109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903233182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903233602
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1400903238811
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1400903251688
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1400903258119
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903259787
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1400903261920
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903262909
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903267487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903277832
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1400903279511
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1400903287918
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903295048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903301848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903303798
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903307623
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903318148
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903319415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903328968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903331910
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903333263
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903338871
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903344729
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903346175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903351648
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903362472
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903363727
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903378640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903405176
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903406999
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903409768
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903414055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903416142
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903423778
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1400903423782
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903464018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903465727
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903470398
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1400903470407
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903484438
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903491913
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1400903491920
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903496740
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1400903498218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903498960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903500511
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903505727
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903526699
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903528926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903536567
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903543262
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903581584
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1400903581588
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903582150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903583329
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1400903583353
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903588895
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903624215
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1400903624225
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1400903631219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400903633798
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903634708
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903636599
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903645963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903666270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903668319
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903677239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903678782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903681079
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903687410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903690798
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903750724
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400903758626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1400903761010
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400903765726
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400903778674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903780867
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903782793
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400903784206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907046858
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907050247
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907127515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907131624
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907146017
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907146646
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907148460
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1400907148490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400907168300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907171096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907180376
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400907183740
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907184992
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907188360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400907191399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907193520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907195737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400907199379
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1400907231411
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1400907231911
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907233436
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907233834
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907234094
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907234334
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907234554
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1400907242193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907248872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907370086
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400907379476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907382176
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907395001
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907409403
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907409723
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907409962
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907410182
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907410362
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907410564
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411063
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411097
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411130
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411163
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411197
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411230
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411263
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411295
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411328
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411361
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411394
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411427
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411461
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411493
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411525
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411558
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411591
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411624
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411658
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411692
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411724
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411759
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411784
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411817
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411850
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411883
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411916
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1400907411950
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907412282
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907412783
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907412817
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907412848
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907412881
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907412915
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907412948
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907412980
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907413014
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907413047
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907413342
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1400907413603
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400907415952
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907417649
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907888638
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907889408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907898687
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1400907900445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400907903548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907908328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907925541
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1400907934167
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907935017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907964332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400907988736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400908013062
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1400908017626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1400908020500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1400908020981
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1400908030031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400908030832
